Wens AQI,CO,Ozone,SO2,PM10,PM25,NO2
147.03,7,133,46,45,66,43
128.06,7,115,10,47,64,42
148.39,6,136,11,38,60,47
124.02,5,112,13,38,57,48
99.23,5,87,4,54,57,42
54.84,3,39,3,42,25,46
50.19,3,39,9,24,33,42
69.24,7,33,4,62,31,28
43.08,7,37,20,13,26,27
50.84,3,44,11,22,32,27
74.95,2,64,51,32,42,27
54.06,2,34,1,29,47,23
59.4,5,35,3,16,52,34
41.79,7,32,10,21,35,26
58.88,6,34,3,19,52,25
56.43,2,42,23,25,48,20
51.63,3,44,11,14,34,36
85.05,7,46,74,30,48,44
64.13,7,32,3,34,57,13
42.28,5,37,1,6,28,17
46.44,5,33,4,10,40,23
52.6,3,38,3,18,45,29
56.92,6,33,3,16,50,30
40.74,3,30,19,24,34,27
47.36,5,32,27,21,31,40
49.06,5,42,4,32,26,32
55,2,47,4,25,38,34
56.18,6,41,20,26,41,47
79.22,5,61,6,40,67,42
59.35,3,44,6,24,51,20
48.31,3,41,3,16,40,18
47.76,5,41,10,8,28,33
30.4,2,23,24,6,24,25
47.72,6,29,31,14,40,35
48.86,7,32,7,15,42,31
33.41,2,24,16,21,28,21
32.48,2,28,20,6,20,17
42.07,2,35,16,9,29,34
40.18,2,27,33,25,33,18
35.44,2,28,20,21,28,29
52.02,2,21,3,12,46,31
58.9,6,16,3,10,54,25
49.83,5,28,7,17,44,22
57.63,6,22,6,10,53,19
67,7,18,4,16,62,24
47.86,6,27,3,18,42,26
45.79,7,31,4,18,38,38
66.95,8,31,7,46,57,44
52.73,9,33,14,34,44,40
50.08,6,31,4,35,37,42
51.16,7,23,3,17,45,30
77.56,6,15,4,25,70,39
90.27,6,22,16,44,81,37
70.98,5,28,3,25,64,33
63.49,3,20,14,14,58,26
33.63,3,21,19,21,28,25
54.95,3,17,3,13,50,25
52.3,5,25,3,11,47,24
49.39,3,29,19,19,43,25
36.4,3,30,4,28,29,27
49.03,3,25,10,27,42,33
44.05,6,27,6,21,34,37
62.23,5,26,3,20,55,36
61.96,6,28,3,23,55,33
48.17,7,32,23,35,40,35
56.5,7,29,4,16,49,37
184.16,7,30,27,80,167,79
72.91,5,34,51,60,59,39
68.62,7,29,60,31,36,37
61.1,7,30,40,45,51,34
63.52,10,29,4,44,53,50
81.05,10,29,11,40,72,41
97.9,13,32,29,45,85,62
65.19,3,34,4,52,55,29
57.32,3,31,30,49,38,22
39.52,5,31,31,32,25,32
39.83,6,28,11,31,33,25
58.64,3,27,6,51,28,37
64.22,3,29,11,56,40,26
39.43,5,22,4,22,34,25
66.35,7,30,3,29,59,34
69.59,5,31,31,60,44,34
58.73,3,31,26,49,47,29
58.94,7,31,10,50,38,41
52.13,7,29,14,33,44,37
59.34,7,28,4,35,51,39
86.19,11,29,4,35,77,44
66.85,5,19,6,22,61,28
71.13,5,30,61,29,48,34
38.74,7,32,4,18,31,31
74.95,6,30,11,26,68,31
81.06,6,23,3,28,75,25
62.78,5,27,3,20,57,24
66.72,6,30,17,16,60,30
40.55,3,34,31,15,25,16
46.35,5,34,23,22,38,38
71.78,7,29,6,34,63,42
69.73,9,26,3,30,60,50
76.09,6,29,10,31,68,38
70.8,7,34,36,35,62,37
58.59,7,31,36,20,50,38
55.02,6,30,20,18,47,38
66.7,5,31,3,31,59,36
67.2,7,31,36,28,59,31
61.96,7,33,14,33,53,42
75.02,8,32,20,35,61,63
74.83,7,31,39,37,65,43
64.64,5,28,3,23,58,31
79.78,5,27,3,20,74,24
95.3,6,16,1,27,89,30
58.79,6,27,1,13,53,27
37.96,5,24,4,6,32,30
65.69,6,38,1,58,30,18
43.2,7,31,3,19,36,34
69.65,9,29,4,19,61,44
62.36,3,29,3,16,56,30
71.52,9,32,10,19,55,61
70.99,10,29,13,35,62,42
69.12,3,28,4,40,61,29
62,3,31,4,32,55,27
67.03,3,25,4,21,60,35
73.84,5,22,4,20,68,28
44.83,3,31,7,8,38,33
59.38,7,32,3,13,53,23
47.55,7,29,3,14,41,31
65.58,6,24,4,21,59,32
47.88,6,38,4,26,40,30
56.34,6,33,13,21,49,33
60.74,7,32,6,17,52,44
36.95,6,31,3,25,25,27
48.49,6,32,17,32,39,40
55.4,3,24,7,37,48,24
52.37,5,32,13,44,40,23
37.97,6,32,9,24,27,24
58.04,3,28,4,27,52,19
69.48,7,39,4,25,39,61
52.71,7,36,6,18,45,35
76.46,7,35,6,28,66,53
80.66,7,39,4,24,71,47
89.43,5,41,9,35,80,43
79.7,7,40,4,21,69,54
61.03,7,38,3,13,53,38
61.35,7,44,11,13,52,44
76.05,7,42,10,19,64,62
101.79,13,43,10,34,86,84
94.91,5,37,4,31,87,32
84.38,8,38,4,19,75,46
70.58,5,42,4,17,62,36
66.09,6,32,4,24,58,39
67.17,6,36,4,18,59,39
48.93,5,25,3,10,43,29
42.11,6,30,3,8,36,26
47.93,6,41,3,9,37,21
55.83,6,40,9,12,48,27
58.85,3,27,10,11,53,27
59.66,5,32,10,13,53,27
54.39,3,47,10,8,40,20
67.29,6,44,6,28,39,58
54.07,2,47,4,26,27,34
61.07,14,43,4,25,52,36
50.38,13,40,3,12,37,42
85.19,10,44,9,20,38,76
92.14,8,43,24,34,45,82
50.05,2,43,6,18,32,33
43.06,2,37,9,28,24,23
67.26,2,36,4,13,60,30
46.77,3,42,10,12,20,22
61.15,7,42,34,51,44,35
60.69,7,45,14,22,51,43
63.04,6,48,20,19,40,53
59.61,5,46,9,29,38,50
64.63,6,48,20,31,54,47
70.59,5,44,4,51,30,60
88.51,7,44,16,54,41,77
65.52,7,49,17,43,52,54
50.23,2,43,20,23,34,25
68.33,6,44,6,15,58,51
80.69,13,49,16,32,68,61
63.83,9,45,23,34,53,49
82.34,5,42,20,74,27,12
52.09,7,44,4,34,33,37
59.65,6,48,23,19,49,49
76.19,6,46,13,21,31,67
58.82,3,44,50,21,29,16
51.71,5,46,17,11,27,21
169.88,3,42,13,32,161,33
66.53,5,31,4,12,60,30
67.86,5,39,16,27,59,40
78.62,14,39,4,20,68,53
59.52,6,46,11,17,40,50
52.18,5,39,9,15,36,44
48.28,6,43,9,12,24,24
67.22,7,45,7,18,58,38
51.1,6,42,4,12,43,28
51.98,6,43,40,31,36,25
61.7,7,43,37,17,52,42
57.42,6,48,9,19,46,38
52.89,6,42,16,18,37,44
62.9,9,50,26,22,52,47
70.37,5,51,6,15,60,45
66.45,6,49,24,23,56,42
80.22,3,46,9,43,70,45
77.12,6,64,17,52,62,41
67.23,11,46,17,44,57,34
52.24,11,45,9,18,39,9
48.08,5,43,9,5,20,25
49.83,7,44,4,10,28,25
54.58,6,48,14,17,28,30
69.2,5,45,20,15,34,60
81.93,10,71,6,26,32,57
99.66,9,61,85,51,60,62
77.23,7,54,64,41,47,58
89.34,3,80,20,23,46,31
87.13,15,74,26,60,56,33
87.28,8,74,19,61,59,36
50.75,14,43,4,34,24,35
78.96,9,67,30,52,46,51
58.65,5,51,4,31,28,36
52.57,7,45,1,21,32,36
71.19,6,61,24,20,44,47
86.62,3,74,6,61,48,46
106.06,1,93,4,64,55,31
71.03,3,58,4,59,48,41
60.93,8,42,9,45,51,41
86.76,3,77,24,20,45,42
118.83,3,108,10,36,54,35
85.6,6,74,9,38,54,50
86.72,11,74,17,60,46,47
133.77,5,122,14,47,53,51
88.04,3,77,4,43,54,34
58.42,3,50,13,29,42,19
47.25,5,38,13,17,40,18
61.96,6,43,3,20,54,18
61.67,17,41,3,15,53,37
67.15,7,51,3,24,57,37
59.93,6,51,4,11,47,30
98.63,18,87,9,24,54,52
102.86,8,90,10,34,60,58
57.7,7,49,10,19,43,32
69.61,7,41,9,23,61,35
44.86,8,33,1,22,38,26
65.59,6,30,3,22,59,30
82.24,8,43,10,28,73,39
99.59,9,87,24,46,58,48
142.07,3,129,14,38,57,61
178.68,5,166,11,49,60,48
146.23,5,133,11,33,60,62
191.21,6,177,21,34,66,63
164.45,9,150,27,46,65,63
137.51,18,122,7,57,77,34
74.26,5,64,4,21,55,29
107.19,2,97,34,27,48,35
68.91,2,50,3,19,59,39
54.27,9,46,4,25,44,10
51.87,7,44,11,31,37,24
128.43,2,71,20,28,115,36
52.36,8,44,26,38,32,23
63.76,7,51,4,24,49,53
146.06,10,126,17,61,105,41
61.84,18,46,3,39,52,30
78.34,14,67,14,21,56,42
73.55,8,44,4,20,65,27
66.29,5,46,3,13,58,20
90.85,5,45,3,21,81,47
76.63,5,64,6,43,61,49
108.53,5,97,10,34,54,50
140.19,5,129,4,25,56,43
119.49,3,108,7,32,62,21
69.12,3,50,3,25,60,14
62.9,5,45,3,32,54,21
62.41,8,34,11,31,55,23
62.06,10,42,4,24,54,16
64.17,5,45,3,17,56,19
61.91,7,43,3,19,54,17
80.62,6,71,19,19,52,20
58.57,8,49,3,19,49,33
65.84,3,45,3,46,56,30
58.81,2,47,3,14,50,28
85.01,5,74,3,19,54,48
126.29,6,112,6,38,73,48
130.34,3,119,4,24,59,38
87.8,2,77,3,19,63,16
78.3,2,44,3,28,70,11
98.7,3,90,9,32,40,37
141.92,5,129,6,45,66,30
95.75,2,74,3,16,83,25
65.44,2,49,3,28,56,29
55.81,2,48,14,19,42,13
84.87,2,74,27,36,53,28
122.29,2,112,4,22,55,30
161.94,3,151,10,33,56,33
101.23,13,90,4,38,57,24
153.36,9,143,7,31,54,23
104.45,3,93,3,28,60,36
166.47,3,154,3,34,66,36
93.93,3,84,3,22,54,26
163.04,5,151,4,30,64,34
84.58,5,74,4,22,56,32
51.35,2,44,3,26,37,21
52.32,2,36,13,17,45,26
103.1,3,93,6,36,51,25
63.79,2,41,6,22,56,20
52.78,2,46,7,11,38,14
63.41,3,41,3,19,56,11
79.34,3,51,3,24,70,20
85.76,5,74,11,33,62,27
85.65,3,77,10,29,43,26
51.05,2,44,13,26,33,26
48.9,3,38,14,27,41,27
56.06,3,47,7,22,47,28
68.91,3,58,16,23,56,34
96.64,6,87,11,28,48,32
75.47,5,64,9,32,57,41
69.43,3,58,10,40,56,40
91.11,2,80,4,35,58,28
116.43,3,105,4,31,60,34
140.65,3,129,11,25,60,38
76.76,2,67,3,23,55,14
67.83,5,58,3,25,51,31
64.33,5,51,3,30,54,39
81.21,5,71,4,21,52,37
92.5,3,80,6,31,68,30
63.95,7,47,3,25,55,24
73.46,6,54,14,21,63,32
78.96,6,45,1,29,70,30
114.99,6,101,9,35,71,48
120.88,5,105,14,51,80,50
84.19,5,50,3,40,74,28
78.67,3,67,3,33,63,24
94.52,3,84,3,19,55,36
72.45,2,43,1,29,64,25
83.82,3,67,4,26,72,18
75.27,3,42,7,20,67,28
74.11,3,42,7,22,66,24
67.41,7,39,3,22,59,39
72.07,5,49,9,51,61,37
70.27,2,42,3,27,62,27
93.2,5,45,3,34,84,31
94.75,7,77,3,29,81,29
91.7,3,54,3,57,80,18
69.21,2,45,3,38,60,24
58.22,3,31,7,10,52,24
55.93,6,39,13,18,48,28
78.55,3,67,3,28,62,32
66.22,1,39,6,18,59,17
62.04,2,36,4,17,55,24
63.07,2,37,7,18,56,20
81.32,2,71,3,24,58,17
65.36,2,40,4,36,57,23
53.94,2,32,1,12,48,17
51.45,3,36,4,14,45,12
40.64,2,32,4,12,35,7
42.2,1,36,20,18,31,9
50.46,2,43,1,23,36,31
81.68,3,71,10,30,53,38
77.65,3,67,7,33,55,29
64.72,3,48,7,30,55,35
103.92,7,90,6,44,72,36
92.98,5,80,7,27,67,44
66.18,5,47,9,28,57,25
90.54,6,77,21,53,63,48
64.99,6,37,7,32,56,42
51.28,6,41,6,31,43,20
75.96,3,58,3,53,64,26
56.77,2,37,10,42,48,20
45.67,2,38,7,13,38,31
70.11,5,39,14,19,62,31
58.55,3,36,3,23,51,32
54.15,2,31,4,40,46,25
42.69,3,33,13,25,35,35
60.83,3,39,1,52,33,41
41.47,3,26,16,33,33,34
73.44,3,32,7,16,67,23
56.3,5,36,7,23,49,25
63.63,5,36,7,30,56,27
50.38,5,22,4,12,45,26
63.8,3,38,1,54,49,24
56.15,5,34,10,49,28,20
59.38,5,24,7,23,54,22
55.37,5,26,3,12,50,22
39.88,3,21,1,10,36,8
65.92,3,38,1,30,58,31
64.07,2,44,3,35,55,32
46.15,2,23,19,10,41,22
38.85,2,31,26,21,23,32
45.43,3,29,21,19,25,39
47.69,3,31,17,25,41,21
63.4,3,31,4,22,57,24
59.55,3,28,10,21,53,30
58.22,2,34,17,51,23,26
53.2,7,32,27,35,34,45
83.52,8,36,16,62,42,71
54.24,3,27,6,47,33,32
62.16,3,31,43,53,34,18
36.27,3,30,21,16,28,26
59.73,5,34,30,51,34,38
44,3,28,13,30,37,31
53.59,6,30,9,39,45,38
52.6,6,27,10,44,40,36
66.81,7,27,11,31,60,26
73.15,5,33,4,28,66,30
55.67,5,23,36,23,48,26
55.15,5,30,14,26,48,32
62.35,5,33,4,38,54,37
67.77,7,31,6,35,60,34
45.62,7,28,7,18,39,31
38.83,6,26,4,16,33,27
53.59,7,30,13,18,47,28
46.08,2,27,3,15,41,10
36.62,3,19,3,20,32,21
38.83,3,17,33,8,28,22
28.19,3,21,23,14,23,19
55.87,7,25,7,23,49,33
57.02,6,27,26,22,50,31
39.55,3,26,33,17,30,19
59.19,8,24,4,22,53,29
58.73,9,28,4,29,52,30
45.27,6,31,6,22,38,34
62.7,7,31,13,31,53,48
78.56,6,25,10,35,69,47
66.7,6,21,21,31,60,23
55.76,6,26,3,23,50,25
53.11,7,28,7,20,47,26
69.09,7,24,7,33,62,29
51.33,5,25,4,30,45,22
52.66,5,32,9,19,46,25
64.77,3,26,3,24,59,26
71.5,3,26,4,31,65,22
58.75,3,20,3,18,54,22
70.77,5,21,4,14,66,22
48.39,7,26,34,20,40,38
51.87,5,23,14,22,45,33
64.31,5,26,4,34,57,31
81.49,8,16,6,36,73,41
98.83,9,17,6,44,90,33
70.31,7,22,3,24,65,22
35.45,5,20,4,13,30,27
35.39,3,31,1,11,21,19
42.29,6,33,13,21,32,35
49,3,30,27,29,42,24
52.28,7,29,6,24,46,25
62.53,6,25,6,47,53,36
73.46,11,27,13,29,66,34
99.51,19,27,9,44,90,38
97.64,8,23,10,54,87,36
111.59,7,21,20,52,101,38
83.02,6,26,17,38,75,28
95.32,7,21,39,40,85,47
96.79,7,29,1,31,90,27
71.77,9,26,20,24,65,30
68.99,7,21,30,25,62,30
47.65,11,31,26,34,38,39
76.08,14,24,7,51,58,64
68.17,3,20,7,42,60,26
80.54,6,19,4,31,74,27
40.83,5,23,1,16,36,19
59.3,5,22,1,24,54,23
51.99,5,27,14,23,46,23
54.81,7,24,17,20,48,32
74.93,8,33,7,25,67,37
107.17,13,25,17,45,93,73
52.84,3,28,13,15,47,21
38.08,2,25,9,17,33,14
45.78,3,25,24,18,40,22
51.3,2,25,4,23,46,15
57.56,6,22,6,19,52,26
